datetime,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume,open,high,low,close
2025-01-03 16:45:00,2025-01-03T16:45:00,2025-01-03T16:45:00,"{'bid': 590.6, 'ask': 590.73}","{'bid': 590.32, 'ask': 590.45}","{'bid': 590.92, 'ask': 591.04}","{'bid': 590.25, 'ask': 590.37}",2469,590.6,590.92,590.25,590.32
2025-01-03 17:00:00,2025-01-03T17:00:00,2025-01-03T17:00:00,"{'bid': 590.34, 'ask': 590.46}","{'bid': 590.24, 'ask': 590.36}","{'bid': 590.94, 'ask': 591.07}","{'bid': 590.21, 'ask': 590.34}",2142,590.34,590.94,590.21,590.24
2025-01-03 17:15:00,2025-01-03T17:15:00,2025-01-03T17:15:00,"{'bid': 590.23, 'ask': 590.36}","{'bid': 590.08, 'ask': 590.21}","{'bid': 590.82, 'ask': 590.95}","{'bid': 589.97, 'ask': 590.1}",2092,590.23,590.82,589.97,590.08
2025-01-03 17:30:00,2025-01-03T17:30:00,2025-01-03T17:30:00,"{'bid': 590.1, 'ask': 590.22}","{'bid': 590.23, 'ask': 590.35}","{'bid': 590.43, 'ask': 590.56}","{'bid': 589.85, 'ask': 589.97}",2023,590.1,590.43,589.85,590.23
2025-01-03 17:45:00,2025-01-03T17:45:00,2025-01-03T17:45:00,"{'bid': 590.24, 'ask': 590.37}","{'bid': 590.63, 'ask': 590.76}","{'bid': 590.69, 'ask': 590.82}","{'bid': 590.02, 'ask': 590.15}",1674,590.24,590.69,590.02,590.63
2025-01-03 18:00:00,2025-01-03T18:00:00,2025-01-03T18:00:00,"{'bid': 590.63, 'ask': 590.75}","{'bid': 590.62, 'ask': 590.75}","{'bid': 590.69, 'ask': 590.82}","{'bid': 590.14, 'ask': 590.27}",1465,590.63,590.69,590.14,590.62
2025-01-03 18:15:00,2025-01-03T18:15:00,2025-01-03T18:15:00,"{'bid': 590.63, 'ask': 590.76}","{'bid': 591.43, 'ask': 591.56}","{'bid': 591.44, 'ask': 591.56}","{'bid': 590.55, 'ask': 590.68}",1380,590.63,591.44,590.55,591.43
2025-01-03 18:30:00,2025-01-03T18:30:00,2025-01-03T18:30:00,"{'bid': 591.44, 'ask': 591.56}","{'bid': 591.57, 'ask': 591.69}","{'bid': 591.78, 'ask': 591.91}","{'bid': 591.1, 'ask': 591.22}",1387,591.44,591.78,591.1,591.57
2025-01-03 18:45:00,2025-01-03T18:45:00,2025-01-03T18:45:00,"{'bid': 591.58, 'ask': 591.7}","{'bid': 591.24, 'ask': 591.36}","{'bid': 591.74, 'ask': 591.86}","{'bid': 591.06, 'ask': 591.19}",1186,591.58,591.74,591.06,591.24
2025-01-03 19:00:00,2025-01-03T19:00:00,2025-01-03T19:00:00,"{'bid': 591.25, 'ask': 591.37}","{'bid': 591.83, 'ask': 591.96}","{'bid': 591.92, 'ask': 592.05}","{'bid': 591.05, 'ask': 591.18}",1463,591.25,591.92,591.05,591.83
2025-01-03 19:15:00,2025-01-03T19:15:00,2025-01-03T19:15:00,"{'bid': 591.84, 'ask': 591.97}","{'bid': 592.03, 'ask': 592.15}","{'bid': 592.13, 'ask': 592.25}","{'bid': 591.7, 'ask': 591.83}",1255,591.84,592.13,591.7,592.03
2025-01-03 19:30:00,2025-01-03T19:30:00,2025-01-03T19:30:00,"{'bid': 592.04, 'ask': 592.16}","{'bid': 592.31, 'ask': 592.44}","{'bid': 592.53, 'ask': 592.66}","{'bid': 591.93, 'ask': 592.05}",1237,592.04,592.53,591.93,592.31
2025-01-03 19:45:00,2025-01-03T19:45:00,2025-01-03T19:45:00,"{'bid': 592.31, 'ask': 592.43}","{'bid': 592.0, 'ask': 592.12}","{'bid': 592.45, 'ask': 592.57}","{'bid': 591.83, 'ask': 591.96}",1431,592.31,592.45,591.83,592.0
2025-01-03 20:00:00,2025-01-03T20:00:00,2025-01-03T20:00:00,"{'bid': 591.97, 'ask': 592.1}","{'bid': 591.85, 'ask': 591.98}","{'bid': 591.97, 'ask': 592.1}","{'bid': 591.37, 'ask': 591.49}",1774,591.97,591.97,591.37,591.85
2025-01-03 20:15:00,2025-01-03T20:15:00,2025-01-03T20:15:00,"{'bid': 591.83, 'ask': 591.96}","{'bid': 591.88, 'ask': 592.0}","{'bid': 591.93, 'ask': 592.06}","{'bid': 591.61, 'ask': 591.74}",1280,591.83,591.93,591.61,591.88
2025-01-03 20:30:00,2025-01-03T20:30:00,2025-01-03T20:30:00,"{'bid': 591.86, 'ask': 591.99}","{'bid': 591.5, 'ask': 591.63}","{'bid': 591.89, 'ask': 592.02}","{'bid': 591.32, 'ask': 591.45}",2177,591.86,591.89,591.32,591.5
2025-01-03 20:45:00,2025-01-03T20:45:00,2025-01-03T20:45:00,"{'bid': 591.5, 'ask': 591.62}","{'bid': 591.82, 'ask': 591.95}","{'bid': 592.14, 'ask': 592.26}","{'bid': 591.01, 'ask': 591.13}",3391,591.5,592.14,591.01,591.82
2025-01-03 21:00:00,2025-01-03T21:00:00,2025-01-03T21:00:00,"{'bid': 591.8, 'ask': 591.93}","{'bid': 591.55, 'ask': 591.68}","{'bid': 591.85, 'ask': 591.98}","{'bid': 591.45, 'ask': 591.58}",1120,591.8,591.85,591.45,591.55
2025-01-03 21:15:00,2025-01-03T21:15:00,2025-01-03T21:15:00,"{'bid': 591.55, 'ask': 591.67}","{'bid': 591.43, 'ask': 591.57}","{'bid': 591.59, 'ask': 591.73}","{'bid': 591.15, 'ask': 591.46}",365,591.55,591.59,591.15,591.43
2025-01-03 21:30:00,2025-01-03T21:30:00,2025-01-03T21:30:00,"{'bid': 591.42, 'ask': 591.57}","{'bid': 591.47, 'ask': 591.62}","{'bid': 591.56, 'ask': 591.69}","{'bid': 591.15, 'ask': 591.47}",373,591.42,591.56,591.15,591.47
2025-01-03 21:45:00,2025-01-03T21:45:00,2025-01-03T21:45:00,"{'bid': 591.46, 'ask': 591.61}","{'bid': 591.45, 'ask': 591.66}","{'bid': 591.47, 'ask': 591.7}","{'bid': 591.28, 'ask': 591.42}",273,591.46,591.47,591.28,591.45
2025-01-06 09:00:00,2025-01-06T09:00:00,2025-01-06T09:00:00,"{'bid': 593.69, 'ask': 593.84}","{'bid': 594.06, 'ask': 594.21}","{'bid': 594.15, 'ask': 594.55}","{'bid': 593.61, 'ask': 593.84}",581,593.69,594.15,593.61,594.06
2025-01-06 09:15:00,2025-01-06T09:15:00,2025-01-06T09:15:00,"{'bid': 594.04, 'ask': 594.21}","{'bid': 594.08, 'ask': 594.24}","{'bid': 594.32, 'ask': 594.65}","{'bid': 593.91, 'ask': 594.11}",431,594.04,594.32,593.91,594.08
2025-01-06 09:30:00,2025-01-06T09:30:00,2025-01-06T09:30:00,"{'bid': 594.08, 'ask': 594.25}","{'bid': 594.29, 'ask': 594.48}","{'bid': 594.32, 'ask': 594.75}","{'bid': 593.95, 'ask': 594.17}",299,594.08,594.32,593.95,594.29
2025-01-06 09:45:00,2025-01-06T09:45:00,2025-01-06T09:45:00,"{'bid': 594.29, 'ask': 594.47}","{'bid': 594.67, 'ask': 594.83}","{'bid': 594.69, 'ask': 595.05}","{'bid': 594.25, 'ask': 594.46}",217,594.29,594.69,594.25,594.67
2025-01-06 10:00:00,2025-01-06T10:00:00,2025-01-06T10:00:00,"{'bid': 594.68, 'ask': 594.84}","{'bid': 594.74, 'ask': 594.93}","{'bid': 594.82, 'ask': 595.25}","{'bid': 594.15, 'ask': 594.6}",337,594.68,594.82,594.15,594.74
2025-01-06 10:15:00,2025-01-06T10:15:00,2025-01-06T10:15:00,"{'bid': 594.74, 'ask': 594.92}","{'bid': 594.83, 'ask': 595.01}","{'bid': 595.04, 'ask': 595.45}","{'bid': 594.55, 'ask': 594.86}",280,594.74,595.04,594.55,594.83
2025-01-06 10:30:00,2025-01-06T10:30:00,2025-01-06T10:30:00,"{'bid': 594.83, 'ask': 594.99}","{'bid': 594.58, 'ask': 594.75}","{'bid': 594.83, 'ask': 595.25}","{'bid': 594.5, 'ask': 594.69}",312,594.83,594.83,594.5,594.58
2025-01-06 10:45:00,2025-01-06T10:45:00,2025-01-06T10:45:00,"{'bid': 594.57, 'ask': 594.75}","{'bid': 594.45, 'ask': 594.66}","{'bid': 594.61, 'ask': 594.84}","{'bid': 594.15, 'ask': 594.49}",370,594.57,594.61,594.15,594.45
2025-01-06 11:00:00,2025-01-06T11:00:00,2025-01-06T11:00:00,"{'bid': 594.45, 'ask': 594.6}","{'bid': 594.77, 'ask': 594.95}","{'bid': 594.84, 'ask': 595.25}","{'bid': 593.55, 'ask': 593.95}",954,594.45,594.84,593.55,594.77
2025-01-06 11:15:00,2025-01-06T11:15:00,2025-01-06T11:15:00,"{'bid': 594.78, 'ask': 594.95}","{'bid': 595.85, 'ask': 596.06}","{'bid': 595.85, 'ask': 596.25}","{'bid': 594.55, 'ask': 594.95}",1091,594.78,595.85,594.55,595.85
2025-01-06 11:30:00,2025-01-06T11:30:00,2025-01-06T11:30:00,"{'bid': 595.84, 'ask': 596.05}","{'bid': 595.92, 'ask': 596.1}","{'bid': 596.24, 'ask': 596.65}","{'bid': 595.55, 'ask': 595.85}",926,595.84,596.24,595.55,595.92
2025-01-06 11:45:00,2025-01-06T11:45:00,2025-01-06T11:45:00,"{'bid': 595.9, 'ask': 596.1}","{'bid': 596.19, 'ask': 596.41}","{'bid': 596.2, 'ask': 596.45}","{'bid': 595.35, 'ask': 595.76}",679,595.9,596.2,595.35,596.19
2025-01-06 12:00:00,2025-01-06T12:00:00,2025-01-06T12:00:00,"{'bid': 595.96, 'ask': 596.39}","{'bid': 595.95, 'ask': 596.1}","{'bid': 596.3, 'ask': 596.65}","{'bid': 595.55, 'ask': 595.88}",859,595.96,596.3,595.55,595.95
2025-01-06 12:15:00,2025-01-06T12:15:00,2025-01-06T12:15:00,"{'bid': 595.95, 'ask': 596.14}","{'bid': 596.13, 'ask': 596.28}","{'bid': 596.31, 'ask': 596.85}","{'bid': 595.55, 'ask': 595.94}",757,595.95,596.31,595.55,596.13
2025-01-06 12:30:00,2025-01-06T12:30:00,2025-01-06T12:30:00,"{'bid': 596.15, 'ask': 596.35}","{'bid': 596.38, 'ask': 596.53}","{'bid': 596.4, 'ask': 596.85}","{'bid': 595.94, 'ask': 596.12}",606,596.15,596.4,595.94,596.38
2025-01-06 12:45:00,2025-01-06T12:45:00,2025-01-06T12:45:00,"{'bid': 596.38, 'ask': 596.54}","{'bid': 596.36, 'ask': 596.58}","{'bid': 596.9, 'ask': 597.05}","{'bid': 596.27, 'ask': 596.49}",909,596.38,596.9,596.27,596.36
2025-01-06 13:00:00,2025-01-06T13:00:00,2025-01-06T13:00:00,"{'bid': 596.36, 'ask': 596.57}","{'bid': 596.28, 'ask': 596.42}","{'bid': 596.56, 'ask': 596.97}","{'bid': 596.22, 'ask': 596.36}",802,596.36,596.56,596.22,596.28
2025-01-06 13:15:00,2025-01-06T13:15:00,2025-01-06T13:15:00,"{'bid': 596.28, 'ask': 596.43}","{'bid': 596.51, 'ask': 596.66}","{'bid': 596.51, 'ask': 596.84}","{'bid': 596.12, 'ask': 596.32}",764,596.28,596.51,596.12,596.51
2025-01-06 13:30:00,2025-01-06T13:30:00,2025-01-06T13:30:00,"{'bid': 596.52, 'ask': 596.67}","{'bid': 596.37, 'ask': 596.52}","{'bid': 596.65, 'ask': 596.99}","{'bid': 596.06, 'ask': 596.22}",888,596.52,596.65,596.06,596.37
2025-01-06 13:45:00,2025-01-06T13:45:00,2025-01-06T13:45:00,"{'bid': 596.38, 'ask': 596.52}","{'bid': 596.95, 'ask': 597.1}","{'bid': 596.98, 'ask': 597.25}","{'bid': 596.31, 'ask': 596.46}",946,596.38,596.98,596.31,596.95
2025-01-06 14:00:00,2025-01-06T14:00:00,2025-01-06T14:00:00,"{'bid': 596.98, 'ask': 597.13}","{'bid': 596.75, 'ask': 596.9}","{'bid': 597.03, 'ask': 597.2}","{'bid': 596.5, 'ask': 596.65}",1067,596.98,597.03,596.5,596.75
2025-01-06 14:15:00,2025-01-06T14:15:00,2025-01-06T14:15:00,"{'bid': 596.75, 'ask': 596.89}","{'bid': 596.2, 'ask': 596.35}","{'bid': 596.75, 'ask': 596.9}","{'bid': 594.5, 'ask': 594.63}",4564,596.75,596.75,594.5,596.2
2025-01-06 14:30:00,2025-01-06T14:30:00,2025-01-06T14:30:00,"{'bid': 596.18, 'ask': 596.33}","{'bid': 597.08, 'ask': 597.3}","{'bid': 597.73, 'ask': 597.85}","{'bid': 595.84, 'ask': 595.97}",6545,596.18,597.73,595.84,597.08
2025-01-06 14:45:00,2025-01-06T14:45:00,2025-01-06T14:45:00,"{'bid': 597.18, 'ask': 597.31}","{'bid': 597.82, 'ask': 597.96}","{'bid': 598.22, 'ask': 598.34}","{'bid': 597.15, 'ask': 597.31}",5289,597.18,598.22,597.15,597.82
2025-01-06 15:00:00,2025-01-06T15:00:00,2025-01-06T15:00:00,"{'bid': 597.82, 'ask': 597.95}","{'bid': 598.67, 'ask': 598.8}","{'bid': 598.79, 'ask': 598.92}","{'bid': 597.6, 'ask': 597.73}",5331,597.82,598.79,597.6,598.67
2025-01-06 15:15:00,2025-01-06T15:15:00,2025-01-06T15:15:00,"{'bid': 598.67, 'ask': 598.79}","{'bid': 598.83, 'ask': 598.95}","{'bid': 598.93, 'ask': 599.05}","{'bid': 598.01, 'ask': 598.14}",4135,598.67,598.93,598.01,598.83
2025-01-06 15:30:00,2025-01-06T15:30:00,2025-01-06T15:30:00,"{'bid': 598.83, 'ask': 598.96}","{'bid': 598.4, 'ask': 598.52}","{'bid': 598.89, 'ask': 599.01}","{'bid': 598.0, 'ask': 598.13}",3543,598.83,598.89,598.0,598.4
2025-01-06 15:45:00,2025-01-06T15:45:00,2025-01-06T15:45:00,"{'bid': 598.38, 'ask': 598.51}","{'bid': 598.81, 'ask': 598.94}","{'bid': 599.15, 'ask': 599.28}","{'bid': 598.37, 'ask': 598.49}",3171,598.38,599.15,598.37,598.81
2025-01-06 16:00:00,2025-01-06T16:00:00,2025-01-06T16:00:00,"{'bid': 598.8, 'ask': 598.93}","{'bid': 599.01, 'ask': 599.13}","{'bid': 599.13, 'ask': 599.25}","{'bid': 598.48, 'ask': 598.61}",2488,598.8,599.13,598.48,599.01
2025-01-06 16:15:00,2025-01-06T16:15:00,2025-01-06T16:15:00,"{'bid': 599.01, 'ask': 599.14}","{'bid': 599.44, 'ask': 599.56}","{'bid': 599.44, 'ask': 599.57}","{'bid': 598.84, 'ask': 598.96}",2279,599.01,599.44,598.84,599.44
2025-01-06 16:30:00,2025-01-06T16:30:00,2025-01-06T16:30:00,"{'bid': 599.43, 'ask': 599.56}","{'bid': 599.41, 'ask': 599.54}","{'bid': 599.64, 'ask': 599.77}","{'bid': 599.3, 'ask': 599.42}",1904,599.43,599.64,599.3,599.41
2025-01-06 16:45:00,2025-01-06T16:45:00,2025-01-06T16:45:00,"{'bid': 599.42, 'ask': 599.54}","{'bid': 599.4, 'ask': 599.52}","{'bid': 599.5, 'ask': 599.62}","{'bid': 599.12, 'ask': 599.25}",1684,599.42,599.5,599.12,599.4
2025-01-06 17:00:00,2025-01-06T17:00:00,2025-01-06T17:00:00,"{'bid': 599.39, 'ask': 599.52}","{'bid': 598.86, 'ask': 598.99}","{'bid': 599.39, 'ask': 599.52}","{'bid': 598.76, 'ask': 598.88}",2091,599.39,599.39,598.76,598.86
2025-01-06 17:15:00,2025-01-06T17:15:00,2025-01-06T17:15:00,"{'bid': 598.88, 'ask': 599.0}","{'bid': 598.51, 'ask': 598.64}","{'bid': 599.06, 'ask': 599.18}","{'bid': 598.3, 'ask': 598.43}",2320,598.88,599.06,598.3,598.51
2025-01-06 17:30:00,2025-01-06T17:30:00,2025-01-06T17:30:00,"{'bid': 598.51, 'ask': 598.63}","{'bid': 597.92, 'ask': 598.05}","{'bid': 598.69, 'ask': 598.81}","{'bid': 597.64, 'ask': 597.77}",2752,598.51,598.69,597.64,597.92
2025-01-06 17:45:00,2025-01-06T17:45:00,2025-01-06T17:45:00,"{'bid': 597.91, 'ask': 598.03}","{'bid': 597.68, 'ask': 597.81}","{'bid': 598.07, 'ask': 598.2}","{'bid': 597.34, 'ask': 597.46}",2638,597.91,598.07,597.34,597.68
2025-01-06 18:00:00,2025-01-06T18:00:00,2025-01-06T18:00:00,"{'bid': 597.7, 'ask': 597.82}","{'bid': 597.24, 'ask': 597.36}","{'bid': 597.74, 'ask': 597.87}","{'bid': 596.52, 'ask': 596.64}",3372,597.7,597.74,596.52,597.24
2025-01-06 18:15:00,2025-01-06T18:15:00,2025-01-06T18:15:00,"{'bid': 597.25, 'ask': 597.38}","{'bid': 597.32, 'ask': 597.45}","{'bid': 597.5, 'ask': 597.62}","{'bid': 596.75, 'ask': 596.88}",2931,597.25,597.5,596.75,597.32
2025-01-06 18:30:00,2025-01-06T18:30:00,2025-01-06T18:30:00,"{'bid': 597.31, 'ask': 597.44}","{'bid': 596.41, 'ask': 596.54}","{'bid': 597.37, 'ask': 597.5}","{'bid': 596.24, 'ask': 596.37}",3050,597.31,597.37,596.24,596.41
2025-01-06 18:45:00,2025-01-06T18:45:00,2025-01-06T18:45:00,"{'bid': 596.41, 'ask': 596.53}","{'bid': 595.57, 'ask': 595.69}","{'bid': 596.5, 'ask': 596.63}","{'bid': 595.53, 'ask': 595.65}",3461,596.41,596.5,595.53,595.57
2025-01-06 19:00:00,2025-01-06T19:00:00,2025-01-06T19:00:00,"{'bid': 595.57, 'ask': 595.7}","{'bid': 595.47, 'ask': 595.6}","{'bid': 595.76, 'ask': 595.88}","{'bid': 594.83, 'ask': 594.95}",3878,595.57,595.76,594.83,595.47
2025-01-06 19:15:00,2025-01-06T19:15:00,2025-01-06T19:15:00,"{'bid': 595.46, 'ask': 595.58}","{'bid': 595.3, 'ask': 595.42}","{'bid': 595.79, 'ask': 595.92}","{'bid': 595.26, 'ask': 595.38}",2840,595.46,595.79,595.26,595.3
2025-01-06 19:30:00,2025-01-06T19:30:00,2025-01-06T19:30:00,"{'bid': 595.32, 'ask': 595.45}","{'bid': 595.24, 'ask': 595.36}","{'bid': 595.52, 'ask': 595.65}","{'bid': 594.78, 'ask': 594.9}",3064,595.32,595.52,594.78,595.24
2025-01-06 19:45:00,2025-01-06T19:45:00,2025-01-06T19:45:00,"{'bid': 595.21, 'ask': 595.34}","{'bid': 594.29, 'ask': 594.42}","{'bid': 595.52, 'ask': 595.65}","{'bid': 594.21, 'ask': 594.33}",2951,595.21,595.52,594.21,594.29
2025-01-06 20:00:00,2025-01-06T20:00:00,2025-01-06T20:00:00,"{'bid': 594.28, 'ask': 594.41}","{'bid': 594.45, 'ask': 594.58}","{'bid': 594.8, 'ask': 594.93}","{'bid': 593.99, 'ask': 594.12}",3025,594.28,594.8,593.99,594.45
2025-01-06 20:15:00,2025-01-06T20:15:00,2025-01-06T20:15:00,"{'bid': 594.44, 'ask': 594.56}","{'bid': 594.99, 'ask': 595.12}","{'bid': 595.21, 'ask': 595.33}","{'bid': 594.22, 'ask': 594.34}",2334,594.44,595.21,594.22,594.99
2025-01-06 20:30:00,2025-01-06T20:30:00,2025-01-06T20:30:00,"{'bid': 594.97, 'ask': 595.1}","{'bid': 594.53, 'ask': 594.65}","{'bid': 595.39, 'ask': 595.52}","{'bid': 594.43, 'ask': 594.56}",2500,594.97,595.39,594.43,594.53
2025-01-06 20:45:00,2025-01-06T20:45:00,2025-01-06T20:45:00,"{'bid': 594.54, 'ask': 594.67}","{'bid': 595.35, 'ask': 595.48}","{'bid': 595.44, 'ask': 595.56}","{'bid': 593.53, 'ask': 593.65}",4327,594.54,595.44,593.53,595.35
2025-01-06 21:00:00,2025-01-06T21:00:00,2025-01-06T21:00:00,"{'bid': 595.32, 'ask': 595.45}","{'bid': 595.75, 'ask': 595.89}","{'bid': 595.88, 'ask': 596.05}","{'bid': 595.3, 'ask': 595.43}",1559,595.32,595.88,595.3,595.75
2025-01-06 21:15:00,2025-01-06T21:15:00,2025-01-06T21:15:00,"{'bid': 595.78, 'ask': 595.9}","{'bid': 595.63, 'ask': 595.76}","{'bid': 595.8, 'ask': 595.93}","{'bid': 595.45, 'ask': 595.73}",498,595.78,595.8,595.45,595.63
2025-01-06 21:30:00,2025-01-06T21:30:00,2025-01-06T21:30:00,"{'bid': 595.64, 'ask': 595.77}","{'bid': 595.63, 'ask': 595.76}","{'bid': 595.75, 'ask': 596.05}","{'bid': 595.61, 'ask': 595.74}",260,595.64,595.75,595.61,595.63
2025-01-06 21:45:00,2025-01-06T21:45:00,2025-01-06T21:45:00,"{'bid': 595.66, 'ask': 595.84}","{'bid': 595.82, 'ask': 595.97}","{'bid': 595.92, 'ask': 596.05}","{'bid': 595.46, 'ask': 595.73}",342,595.66,595.92,595.46,595.82
2025-01-06 22:00:00,2025-01-06T22:00:00,2025-01-06T22:00:00,"{'bid': 595.45, 'ask': 595.97}","{'bid': 595.78, 'ask': 595.9}","{'bid': 595.81, 'ask': 595.97}","{'bid': 595.45, 'ask': 595.88}",30,595.45,595.81,595.45,595.78
2025-01-06 22:15:00,2025-01-06T22:15:00,2025-01-06T22:15:00,"{'bid': 595.75, 'ask': 595.9}","{'bid': 595.75, 'ask': 595.9}","{'bid': 595.76, 'ask': 595.95}","{'bid': 595.7, 'ask': 595.85}",16,595.75,595.76,595.7,595.75
2025-01-06 22:30:00,2025-01-06T22:30:00,2025-01-06T22:30:00,"{'bid': 595.73, 'ask': 595.9}","{'bid': 595.79, 'ask': 595.95}","{'bid': 595.82, 'ask': 595.95}","{'bid': 595.72, 'ask': 595.87}",12,595.73,595.82,595.72,595.79
2025-01-06 22:45:00,2025-01-06T22:45:00,2025-01-06T22:45:00,"{'bid': 595.78, 'ask': 595.94}","{'bid': 595.66, 'ask': 596.05}","{'bid': 595.92, 'ask': 596.05}","{'bid': 595.66, 'ask': 595.89}",35,595.78,595.92,595.66,595.66
2025-01-06 23:00:00,2025-01-06T23:00:00,2025-01-06T23:00:00,"{'bid': 595.45, 'ask': 596.05}","{'bid': 596.0, 'ask': 596.18}","{'bid': 596.15, 'ask': 596.35}","{'bid': 595.45, 'ask': 595.98}",95,595.45,596.15,595.45,596.0
2025-01-06 23:15:00,2025-01-06T23:15:00,2025-01-06T23:15:00,"{'bid': 595.99, 'ask': 596.18}","{'bid': 595.75, 'ask': 595.91}","{'bid': 595.99, 'ask': 596.35}","{'bid': 595.45, 'ask': 595.86}",180,595.99,595.99,595.45,595.75
2025-01-06 23:30:00,2025-01-06T23:30:00,2025-01-06T23:30:00,"{'bid': 595.75, 'ask': 595.89}","{'bid': 595.82, 'ask': 595.99}","{'bid': 595.84, 'ask': 596.35}","{'bid': 595.6, 'ask': 595.81}",174,595.75,595.84,595.6,595.82
2025-01-06 23:45:00,2025-01-06T23:45:00,2025-01-06T23:45:00,"{'bid': 595.8, 'ask': 595.97}","{'bid': 595.64, 'ask': 595.82}","{'bid': 595.89, 'ask': 596.35}","{'bid': 595.55, 'ask': 595.76}",277,595.8,595.89,595.55,595.64
2025-01-07 00:00:00,2025-01-07T00:00:00,2025-01-07T00:00:00,"{'bid': 595.63, 'ask': 595.78}","{'bid': 595.63, 'ask': 595.8}","{'bid': 595.66, 'ask': 596.35}","{'bid': 595.45, 'ask': 595.59}",341,595.63,595.66,595.45,595.63
2025-01-07 00:15:00,2025-01-07T00:15:00,2025-01-07T00:15:00,"{'bid': 595.63, 'ask': 595.82}","{'bid': 595.49, 'ask': 595.69}","{'bid': 595.73, 'ask': 596.35}","{'bid': 595.49, 'ask': 595.68}",217,595.63,595.73,595.49,595.49
2025-01-07 00:30:00,2025-01-07T00:30:00,2025-01-07T00:30:00,"{'bid': 595.49, 'ask': 595.68}","{'bid': 595.72, 'ask': 595.9}","{'bid': 595.78, 'ask': 596.35}","{'bid': 595.49, 'ask': 595.68}",153,595.49,595.78,595.49,595.72
2025-01-07 00:45:00,2025-01-07T00:45:00,2025-01-07T00:45:00,"{'bid': 595.72, 'ask': 595.91}","{'bid': 595.43, 'ask': 595.62}","{'bid': 595.73, 'ask': 596.35}","{'bid': 595.16, 'ask': 595.4}",248,595.72,595.73,595.16,595.43
2025-01-07 09:00:00,2025-01-07T09:00:00,2025-01-07T09:00:00,"{'bid': 595.52, 'ask': 596.05}","{'bid': 595.73, 'ask': 595.91}","{'bid': 595.89, 'ask': 596.45}","{'bid': 595.15, 'ask': 595.63}",559,595.52,595.89,595.15,595.73
2025-01-07 09:15:00,2025-01-07T09:15:00,2025-01-07T09:15:00,"{'bid': 595.7, 'ask': 595.91}","{'bid': 595.62, 'ask': 595.8}","{'bid': 595.74, 'ask': 596.05}","{'bid': 595.15, 'ask': 595.63}",415,595.7,595.74,595.15,595.62
2025-01-07 09:30:00,2025-01-07T09:30:00,2025-01-07T09:30:00,"{'bid': 595.61, 'ask': 595.8}","{'bid': 595.47, 'ask': 595.68}","{'bid': 595.81, 'ask': 596.25}","{'bid': 595.44, 'ask': 595.66}",286,595.61,595.81,595.44,595.47
2025-01-07 09:45:00,2025-01-07T09:45:00,2025-01-07T09:45:00,"{'bid': 595.47, 'ask': 595.67}","{'bid': 595.16, 'ask': 595.37}","{'bid': 595.47, 'ask': 595.67}","{'bid': 594.76, 'ask': 595.21}",446,595.47,595.47,594.76,595.16
2025-01-07 10:00:00,2025-01-07T10:00:00,2025-01-07T10:00:00,"{'bid': 595.17, 'ask': 595.37}","{'bid': 595.72, 'ask': 595.94}","{'bid': 595.77, 'ask': 596.05}","{'bid': 594.91, 'ask': 595.14}",336,595.17,595.77,594.91,595.72
2025-01-07 10:15:00,2025-01-07T10:15:00,2025-01-07T10:15:00,"{'bid': 595.67, 'ask': 595.93}","{'bid': 595.8, 'ask': 595.99}","{'bid': 595.98, 'ask': 596.21}","{'bid': 595.35, 'ask': 595.82}",232,595.67,595.98,595.35,595.8
2025-01-07 10:30:00,2025-01-07T10:30:00,2025-01-07T10:30:00,"{'bid': 595.81, 'ask': 596.0}","{'bid': 595.84, 'ask': 596.01}","{'bid': 595.98, 'ask': 596.45}","{'bid': 595.55, 'ask': 595.92}",199,595.81,595.98,595.55,595.84
2025-01-07 10:45:00,2025-01-07T10:45:00,2025-01-07T10:45:00,"{'bid': 595.85, 'ask': 596.02}","{'bid': 595.94, 'ask': 596.15}","{'bid': 596.0, 'ask': 596.45}","{'bid': 595.55, 'ask': 595.87}",231,595.85,596.0,595.55,595.94
2025-01-07 11:00:00,2025-01-07T11:00:00,2025-01-07T11:00:00,"{'bid': 595.93, 'ask': 596.15}","{'bid': 595.77, 'ask': 595.98}","{'bid': 595.96, 'ask': 596.25}","{'bid': 595.35, 'ask': 595.93}",325,595.93,595.96,595.35,595.77
2025-01-07 11:15:00,2025-01-07T11:15:00,2025-01-07T11:15:00,"{'bid': 595.76, 'ask': 595.98}","{'bid': 596.08, 'ask': 596.28}","{'bid': 596.08, 'ask': 596.45}","{'bid': 595.35, 'ask': 595.82}",264,595.76,596.08,595.35,596.08
2025-01-07 11:30:00,2025-01-07T11:30:00,2025-01-07T11:30:00,"{'bid': 596.09, 'ask': 596.28}","{'bid': 595.5, 'ask': 595.7}","{'bid': 596.1, 'ask': 596.28}","{'bid': 595.15, 'ask': 595.52}",524,596.09,596.1,595.15,595.5
2025-01-07 11:45:00,2025-01-07T11:45:00,2025-01-07T11:45:00,"{'bid': 595.49, 'ask': 595.7}","{'bid': 595.54, 'ask': 595.74}","{'bid': 595.6, 'ask': 595.85}","{'bid': 594.96, 'ask': 595.47}",425,595.49,595.6,594.96,595.54
